deploy_timestamp,service_name,service_criticality_tier,owning_team,author,commit_sha,deploy_hour,day_of_week,is_weekend,lines_changed,files_changed,incidents_last_30d,days_since_last_incident,oncall_engineers_available,is_oncall_senior,has_rollback_plan,test_coverage_delta,_team_maturity,_p_true,outcome
2026-02-19T19:41:00+00:00,catalog-api,1,storefront,eng18,6a97aaa9c4,19,3,0,38,2,0,32.0,4,1,1,1.45,0.671,0.0065,0
2026-06-26T06:28:00+00:00,search-svc,2,discovery,eng33,1f258c9572,6,4,0,24,4,1,36.0,2,1,0,2.3,0.765,0.1262,0
2026-06-24T22:02:00+00:00,inventory-svc,2,supply,eng12,55f5ba51c6,22,2,0,253,6,2,9.0,2,0,1,-4.85,0.58,0.6868,1
2026-04-07T13:30:00+00:00,inventory-svc,2,supply,eng09,7711e01366,13,1,0,232,3,0,0.0,3,0,0,3.05,0.63,0.3209,1
2026-01-29T00:57:00+00:00,inventory-svc,2,supply,eng13,55b091e26d,0,3,0,36,5,1,,2,0,0,4.82,0.292,0.7628,1
2026-02-21T01:38:00+00:00,payments-api,3,payments,eng26,bdb58cd97c,1,5,1,146,5,0,2.0,1,0,1,-3.87,0.468,0.8878,1
2026-02-22T09:01:00+00:00,search-svc,2,discovery,eng15,84728118de,9,6,1,273,3,3,23.0,2,0,1,5.32,0.621,0.1568,0
2026-05-05T04:25:00+00:00,checkout-web,2,storefront,eng24,fc5d0f66ba,4,1,0,313,8,3,18.0,1,0,0,-5.14,0.205,0.9798,1
2026-04-18T22:35:00+00:00,inventory-svc,2,supply,eng38,fca30714aa,22,5,1,46,2,2,11.0,2,1,0,,0.411,0.5662,1
2026-02-23T18:58:00+00:00,auth-svc,3,identity,eng22,54a4e0e237,18,0,0,48,3,0,12.0,4,0,0,-2.72,0.474,0.4422,0
2026-06-10T00:41:00+00:00,recommendations,1,discovery,eng33,f46957fe15,0,2,0,20,1,0,84.0,2,0,0,0.23,0.916,0.0624,0
2026-06-22T10:01:00+00:00,recommendations,1,discovery,eng30,e46e7457f5,10,0,0,42,2,0,5.0,4,1,1,3.76,0.701,0.0333,0
2026-05-23T09:14:00+00:00,billing-svc,2,payments,eng34,351811d95c,9,5,1,13,1,1,8.0,3,1,1,3.27,0.499,0.047,0
2026-01-23T09:21:00+00:00,search-svc,2,discovery,eng08,9a51cc6dd3,9,4,0,87,1,1,5.0,3,1,1,-2.65,0.39,0.2202,0
2026-06-06T22:36:00+00:00,notifications,1,growth,eng25,82d6f58600,22,5,1,13,1,1,122.0,1,0,1,-1.54,0.322,0.0578,0
2026-03-31T21:46:00+00:00,auth-svc,3,identity,eng37,1451b25144,21,1,0,128,4,3,58.0,2,0,1,2.71,0.498,0.2081,0
2026-05-21T13:26:00+00:00,catalog-api,1,storefront,eng10,f48189e7f0,13,3,0,27,3,0,73.0,2,1,0,-0.61,0.778,0.0176,0
2026-03-24T09:38:00+00:00,billing-svc,2,payments,eng10,fdd35f7afd,9,1,0,13,1,0,35.0,2,0,0,-2.25,0.819,0.1357,0
2026-03-25T04:07:00+00:00,catalog-api,1,storefront,eng22,30788f4c14,4,2,0,9,1,0,53.0,3,0,1,-2.26,0.78,0.0724,0
2026-02-16T11:13:00+00:00,notifications,1,growth,eng24,597d1f92d3,11,0,0,49,3,1,24.0,4,0,0,-0.01,0.581,0.1234,0
2026-02-10T12:19:00+00:00,recommendations,1,discovery,eng27,880dcfddb6,12,1,0,126,2,0,44.0,2,1,1,,0.842,0.0059,0
2026-06-11T16:03:00+00:00,search-svc,2,discovery,eng16,703a1c0231,16,3,0,40,1,3,4.0,4,1,1,0.45,0.568,0.0946,1
2026-06-10T02:22:00+00:00,auth-svc,3,identity,eng18,2749fff082,2,2,0,95,6,2,13.0,1,0,0,6.18,0.328,0.8617,1
2026-03-16T23:24:00+00:00,inventory-svc,2,supply,eng28,8e2d14691b,23,0,0,59,2,0,11.0,3,0,1,-2.6,0.691,0.2753,1
2026-01-11T23:42:00+00:00,payments-api,3,payments,eng26,b8daea912e,23,6,1,30,5,2,58.0,1,0,1,3.31,0.418,0.5533,0
2026-02-06T03:36:00+00:00,search-svc,2,discovery,eng37,8a712e472f,3,4,0,70,1,0,,3,1,0,-3.83,0.659,0.6889,1
2026-02-05T17:03:00+00:00,billing-svc,2,payments,eng13,f228933674,17,3,0,17,2,1,21.0,3,0,1,,0.653,0.0437,0
2026-04-20T18:42:00+00:00,catalog-api,1,storefront,eng40,2ad4e38580,18,0,0,118,5,2,17.0,4,0,1,-0.9,0.587,0.0681,0
2026-01-05T02:21:00+00:00,catalog-api,1,storefront,eng04,1d2149081a,2,0,0,28,1,0,124.0,1,1,1,-0.37,0.825,0.0287,0
2026-03-07T18:42:00+00:00,inventory-svc,2,supply,eng37,d9ba08ead6,18,5,1,47,1,0,31.0,3,0,1,-3.65,0.411,0.1465,1
2026-05-31T06:01:00+00:00,catalog-api,1,storefront,eng29,aa25ee356c,6,6,1,12,1,0,34.0,2,1,1,0.11,0.681,0.0427,0
2026-02-05T00:33:00+00:00,notifications,1,growth,eng01,c466aff932,0,3,0,24,1,0,2.0,2,0,1,0.86,0.761,0.0562,0
2026-01-02T09:43:00+00:00,analytics-etl,1,data,eng10,965ed82116,9,4,0,655,6,0,17.0,2,1,1,-0.14,0.354,0.0927,0
2026-03-07T19:03:00+00:00,search-svc,2,discovery,eng02,c1e9b4b99f,19,5,1,35,2,0,19.0,2,0,1,1.37,0.416,0.0413,0
2026-01-06T17:30:00+00:00,auth-svc,3,identity,eng06,91f9423594,17,1,0,40,1,3,19.0,4,0,0,1.06,0.61,0.3123,0
2026-01-02T03:14:00+00:00,notifications,1,growth,eng30,437d071b77,3,4,0,8,1,0,21.0,1,0,1,-1.59,0.599,0.11,0
2026-04-15T02:02:00+00:00,checkout-web,2,storefront,eng12,7d0f0baa01,2,2,0,95,3,4,0.0,1,0,0,0.19,0.24,0.956,1
2026-04-07T04:50:00+00:00,payments-api,3,payments,eng17,2587121f70,4,1,0,46,2,2,4.0,3,1,0,-0.43,0.406,0.8499,1
2026-04-02T11:24:00+00:00,analytics-etl,1,data,eng30,36ba66ebaf,11,3,0,15,2,0,46.0,2,1,1,-0.78,0.816,0.0045,0
2026-06-03T16:06:00+00:00,payments-api,3,payments,eng40,51aa356371,16,2,0,403,3,2,8.0,2,1,1,-0.49,0.366,0.4155,1
2026-03-07T04:47:00+00:00,checkout-web,2,storefront,eng01,f2b8702c10,4,5,1,19,4,1,3.0,0,0,1,-2.41,0.642,0.5351,0
2026-06-04T16:57:00+00:00,payments-api,3,payments,eng37,34a02f5f74,16,3,0,94,2,1,52.0,4,1,1,8.0,0.36,0.0321,0
2026-01-24T20:05:00+00:00,recommendations,1,discovery,eng21,45a62f4c97,20,5,1,174,7,0,6.0,3,1,1,-3.34,0.854,0.0662,0
2026-03-01T20:32:00+00:00,notifications,1,growth,eng30,d4ddce9b2f,20,6,1,35,3,1,11.0,1,0,0,,0.541,0.3413,0
2026-04-17T07:03:00+00:00,auth-svc,3,identity,eng22,e107fd4800,7,4,0,97,3,1,8.0,4,1,0,-1.72,0.554,0.7612,1
2026-01-14T11:40:00+00:00,billing-svc,2,payments,eng25,d73334f94d,11,2,0,209,2,1,4.0,3,0,0,-0.85,0.37,0.5822,1
2026-05-10T07:49:00+00:00,inventory-svc,2,supply,eng33,fe87095160,7,6,1,58,6,1,12.0,1,0,0,-0.21,0.547,0.4849,0
2026-01-17T22:37:00+00:00,checkout-web,2,storefront,eng03,fbe27bb005,22,5,1,191,4,0,,2,0,1,-1.63,0.657,0.1909,0
2026-05-24T04:47:00+00:00,billing-svc,2,payments,eng12,6700bf45be,4,6,1,238,1,0,16.0,1,1,1,-0.13,0.382,0.5127,1
2026-01-27T01:23:00+00:00,billing-svc,2,payments,eng32,3c4be18b53,1,1,0,50,2,3,15.0,2,1,0,-3.76,0.475,0.8172,1
2026-04-29T22:55:00+00:00,catalog-api,1,storefront,eng10,f49c69edab,22,2,0,73,5,0,8.0,1,1,1,,0.9,0.016,0
2026-03-11T10:31:00+00:00,search-svc,2,discovery,eng22,e948defd81,10,2,0,45,2,0,,3,1,1,2.63,0.674,0.0334,1
2026-06-19T07:51:00+00:00,analytics-etl,1,data,eng19,5e2033df97,7,4,0,17,1,0,89.0,3,0,0,1.81,0.5,0.1283,0
2026-03-25T14:29:00+00:00,payments-api,3,payments,eng08,50b00f2c27,14,2,0,29,2,2,30.0,2,0,0,-3.86,0.303,0.5797,1
2026-01-16T17:05:00+00:00,search-svc,2,discovery,eng11,7487bd8ac0,17,4,0,17,2,0,17.0,3,0,0,-2.99,0.521,0.1318,0
2026-03-26T17:04:00+00:00,search-svc,2,discovery,eng27,4e3ed9422f,17,3,0,34,4,1,23.0,3,1,1,1.45,0.644,0.0199,0
2026-05-25T06:09:00+00:00,checkout-web,2,storefront,eng36,6d98bf9dfe,6,0,0,153,3,3,14.0,3,1,1,-5.56,0.421,0.6557,1
2026-06-23T06:39:00+00:00,inventory-svc,2,supply,eng27,733e75bffc,6,1,0,85,4,2,50.0,3,1,0,,0.562,0.3984,0
2026-04-03T20:03:00+00:00,recommendations,1,discovery,eng15,01bb97563d,20,4,0,26,4,0,2.0,2,0,0,3.67,0.676,0.0856,0
2026-06-02T16:38:00+00:00,payments-api,3,payments,eng02,06cf175082,16,1,0,152,1,3,9.0,3,0,0,-0.41,0.43,0.6185,0
2026-04-25T18:35:00+00:00,payments-api,3,payments,eng28,5dcf574f4c,18,5,1,47,2,4,13.0,2,1,1,-3.31,0.512,0.4557,1
2026-04-08T15:52:00+00:00,search-svc,2,discovery,eng19,56ab7d7cdf,15,2,0,10,3,0,,3,0,0,-5.66,0.631,0.1125,0
2026-05-22T08:42:00+00:00,catalog-api,1,storefront,eng12,13affe2449,8,4,0,32,3,1,3.0,4,1,1,-1.04,0.721,0.0504,0
2026-03-04T06:17:00+00:00,inventory-svc,2,supply,eng39,d30db445fe,6,2,0,80,3,1,21.0,3,1,0,-6.12,0.462,0.4612,0
2026-03-18T05:55:00+00:00,payments-api,3,payments,eng11,e6c6e9c540,5,2,0,365,9,2,,1,1,0,-1.52,0.307,0.9575,1
2026-05-09T03:16:00+00:00,analytics-etl,1,data,eng39,1555e8d1f0,3,5,1,27,3,0,2.0,1,1,1,3.3,0.726,0.1201,0
2026-05-22T00:57:00+00:00,analytics-etl,1,data,eng40,390a309d4e,0,4,0,70,2,1,53.0,2,1,1,2.31,0.485,0.1492,0
2026-03-13T11:46:00+00:00,billing-svc,2,payments,eng19,e3dd46aa79,11,4,0,35,2,1,49.0,2,1,1,3.01,0.8,0.0181,0
2026-02-26T19:17:00+00:00,notifications,1,growth,eng10,ad2fb29bf2,19,3,0,751,9,2,40.0,3,0,0,1.4,0.467,0.3358,0
2026-05-11T04:01:00+00:00,payments-api,3,payments,eng05,8677008513,4,0,0,73,3,4,7.0,2,0,0,-1.26,0.357,0.9766,1
2026-02-13T19:38:00+00:00,recommendations,1,discovery,eng30,4991434f1d,19,4,0,101,4,0,62.0,4,0,0,0.84,0.501,0.1035,0
2026-05-17T06:27:00+00:00,billing-svc,2,payments,eng13,838360997a,6,6,1,246,2,2,16.0,0,0,1,-0.22,0.452,0.8598,0
2026-02-28T02:26:00+00:00,recommendations,1,discovery,eng40,1d7af0d3f3,2,5,1,62,3,0,33.0,2,0,1,-5.37,0.517,0.2996,0
2026-05-27T18:10:00+00:00,payments-api,3,payments,eng32,696eb5a1bf,18,2,0,24,1,2,42.0,4,0,0,-0.19,0.34,0.2384,0
2026-03-30T01:26:00+00:00,recommendations,1,discovery,eng39,5e58deffd9,1,0,0,28,1,1,9.0,3,0,1,5.13,0.605,0.2346,0
2026-04-29T17:50:00+00:00,search-svc,2,discovery,eng11,033e816a09,17,2,0,273,8,2,67.0,3,1,1,3.48,0.509,0.0702,0
2026-06-04T04:38:00+00:00,billing-svc,2,payments,eng32,22646567c7,4,3,0,208,6,4,37.0,1,1,0,6.51,0.523,0.7456,0
2026-03-15T04:25:00+00:00,payments-api,3,payments,eng06,1f892413be,4,6,1,81,1,4,5.0,0,0,1,-5.09,0.53,0.9632,1
2026-05-07T01:54:00+00:00,catalog-api,1,storefront,eng25,004d680de4,1,3,0,125,3,2,13.0,2,1,0,,0.722,0.3327,0
2026-03-18T16:19:00+00:00,catalog-api,1,storefront,eng39,7d26f8853a,16,2,0,107,7,0,52.0,2,0,0,-2.34,0.793,0.0218,0
2026-01-09T20:52:00+00:00,notifications,1,growth,eng08,ce5e1c5e9a,20,4,0,57,3,1,29.0,4,1,0,1.94,0.461,0.0383,0
2026-01-26T02:33:00+00:00,search-svc,2,discovery,eng37,baca7654db,2,0,0,88,2,1,54.0,3,1,1,0.75,0.682,0.1888,1
2026-04-21T01:33:00+00:00,search-svc,2,discovery,eng38,d6d36eabfb,1,1,0,55,4,2,11.0,2,0,0,7.36,0.541,0.4286,0
2026-06-04T16:10:00+00:00,notifications,1,growth,eng34,84015fa5a9,16,3,0,241,6,2,15.0,4,1,0,2.35,0.217,0.1308,0
2026-01-12T15:49:00+00:00,payments-api,3,payments,eng15,59844f8151,15,0,0,57,3,1,23.0,2,1,1,-1.39,0.483,0.1138,0
2026-02-21T02:43:00+00:00,payments-api,3,payments,eng13,6709d204bd,2,5,1,68,4,1,43.0,1,0,1,0.96,0.413,0.8807,1
2026-03-24T17:17:00+00:00,payments-api,3,payments,eng20,b28427e6c2,17,1,0,265,6,4,0.0,4,0,1,5.48,0.325,0.6298,1
2026-03-29T08:46:00+00:00,auth-svc,3,identity,eng36,f83988f6a6,8,6,1,24,5,1,26.0,3,0,1,2.65,0.328,0.3224,0
2026-06-29T09:37:00+00:00,billing-svc,2,payments,eng12,341d27fcab,9,0,0,139,3,2,35.0,3,1,1,0.28,0.335,0.3914,1
2026-01-21T14:28:00+00:00,billing-svc,2,payments,eng05,8dae8b4f77,14,2,0,61,4,1,43.0,4,0,1,0.45,0.447,0.0269,0
2026-06-24T16:15:00+00:00,catalog-api,1,storefront,eng27,bbe4af1500,16,2,0,32,2,0,74.0,3,1,1,5.67,0.794,0.0025,0
2026-04-18T05:29:00+00:00,recommendations,1,discovery,eng05,58759070d4,5,5,1,121,1,1,167.0,1,1,1,0.95,0.785,0.0851,0
2026-04-01T05:37:00+00:00,billing-svc,2,payments,eng14,4b6efcf50d,5,2,0,146,2,0,17.0,3,1,0,-4.45,0.355,0.8062,1
2026-05-06T16:23:00+00:00,payments-api,3,payments,eng26,cb0075ed9c,16,2,0,35,1,2,4.0,4,0,0,-4.12,0.433,0.4783,1
2026-03-27T17:30:00+00:00,search-svc,2,discovery,eng12,7805bab2af,17,4,0,247,3,1,,2,1,0,-2.22,0.561,0.1832,0
2026-03-22T00:20:00+00:00,recommendations,1,discovery,eng05,6470c68ece,0,6,1,394,3,0,47.0,0,1,1,-2.73,0.365,0.4738,0
2026-02-05T13:45:00+00:00,notifications,1,growth,eng28,cfdf8f7c3a,13,3,0,69,1,1,5.0,4,0,1,-3.18,0.203,0.0854,0
2026-03-28T00:01:00+00:00,inventory-svc,2,supply,eng20,1fe4c61b84,0,5,1,103,5,1,30.0,2,0,1,-1.6,0.422,0.5487,0
2026-02-28T13:53:00+00:00,analytics-etl,1,data,eng20,8c12b66192,13,5,1,52,1,0,29.0,3,0,1,1.17,0.715,0.0187,0
2026-04-14T23:21:00+00:00,auth-svc,3,identity,eng35,ca6f861668,23,1,0,40,1,1,19.0,3,0,1,-0.62,0.735,0.4966,0
2026-06-25T21:51:00+00:00,billing-svc,2,payments,eng36,8b07f61a3b,21,3,0,40,1,0,,4,1,0,-2.9,0.649,0.1963,1
2026-02-03T21:17:00+00:00,payments-api,3,payments,eng30,e6d33a5fcc,21,1,0,49,1,3,180.0,4,0,0,1.56,0.579,0.559,0
2026-05-04T21:57:00+00:00,checkout-web,2,storefront,eng21,8cf452b5d2,21,0,0,47,1,1,15.0,4,0,1,-1.99,0.4,0.2924,0
2026-02-14T23:27:00+00:00,recommendations,1,discovery,eng04,78d3f4c36d,23,5,1,50,3,0,82.0,0,0,1,-1.14,0.64,0.1209,0
2026-03-30T12:13:00+00:00,payments-api,3,payments,eng16,47aa10aaf0,12,0,0,29,1,1,8.0,4,0,1,1.67,0.194,0.2679,0
2026-01-23T03:46:00+00:00,recommendations,1,discovery,eng10,d42f9f21f6,3,4,0,47,2,0,6.0,2,0,1,1.14,0.568,0.2012,0
2026-03-03T06:36:00+00:00,billing-svc,2,payments,eng27,691a3d161f,6,1,0,218,2,1,75.0,3,0,1,1.28,0.505,0.4112,1
2026-06-12T21:00:00+00:00,billing-svc,2,payments,eng36,ae14c8a81b,21,4,0,78,4,4,17.0,2,1,1,1.94,0.427,0.1425,0
2026-04-15T04:56:00+00:00,payments-api,3,payments,eng11,933108ff41,4,2,0,154,3,2,16.0,2,1,1,3.66,0.413,0.5468,1
2026-02-16T14:12:00+00:00,recommendations,1,discovery,eng15,f674c80008,14,0,0,23,4,0,44.0,3,1,1,2.89,0.632,0.0069,0
2026-06-28T03:40:00+00:00,catalog-api,1,storefront,eng07,66ae97dffb,3,6,1,70,1,0,82.0,0,1,1,-3.09,0.908,0.0594,0
2026-03-05T10:10:00+00:00,checkout-web,2,storefront,eng21,4aa22b314e,10,3,0,56,3,1,83.0,4,1,0,-0.99,0.497,0.1078,0
2026-03-05T18:55:00+00:00,notifications,1,growth,eng27,c3a4ddaa19,18,3,0,42,1,1,17.0,4,0,0,1.75,0.632,0.0986,0
2026-05-31T11:04:00+00:00,inventory-svc,2,supply,eng38,f08d0496e2,11,6,1,25,2,1,5.0,2,1,1,2.42,0.49,0.0491,0
2026-01-08T13:02:00+00:00,recommendations,1,discovery,eng12,d045200f42,13,3,0,9,3,0,33.0,4,1,1,-0.25,0.645,0.0044,0
2026-06-13T09:11:00+00:00,billing-svc,2,payments,eng16,291ea9da55,9,5,1,81,4,3,31.0,1,1,1,,0.541,0.3418,0
2026-01-17T09:06:00+00:00,search-svc,2,discovery,eng03,bc6decc7b1,9,5,1,114,3,0,22.0,3,1,1,-2.74,0.624,0.1455,0
2026-03-10T16:38:00+00:00,inventory-svc,2,supply,eng18,3bf392a384,16,1,0,54,3,0,107.0,2,1,0,0.71,0.616,0.0593,0
2026-01-11T11:32:00+00:00,payments-api,3,payments,eng17,63f866f213,11,6,1,13,2,2,3.0,1,1,1,0.62,0.31,0.5529,1
2026-04-17T18:42:00+00:00,notifications,1,growth,eng15,ed3c3d77aa,18,4,0,414,3,2,3.0,2,0,0,1.37,0.403,0.2516,0
2026-04-06T14:56:00+00:00,notifications,1,growth,eng26,f89c9f5ff6,14,0,0,66,2,0,7.0,4,0,1,4.7,0.564,0.0249,0
2026-05-28T09:16:00+00:00,inventory-svc,2,supply,eng24,a22f1edf3e,9,3,0,62,2,2,56.0,3,0,1,3.59,0.331,0.0446,0
2026-05-24T06:04:00+00:00,auth-svc,3,identity,eng39,44e10b0875,6,6,1,51,4,4,13.0,2,1,0,,0.386,0.9573,1
2026-03-26T01:53:00+00:00,checkout-web,2,storefront,eng29,1ff6ad421f,1,3,0,126,2,0,35.0,2,1,1,,0.537,0.1705,0
2026-03-05T07:18:00+00:00,billing-svc,2,payments,eng02,8fdac1eaf8,7,3,0,62,2,0,5.0,4,0,0,2.84,0.492,0.4383,1
2026-02-17T12:34:00+00:00,payments-api,3,payments,eng10,be24679afe,12,1,0,14,1,2,18.0,4,0,0,-3.95,0.342,0.5466,0
2026-01-04T15:16:00+00:00,inventory-svc,2,supply,eng31,7f6bb8fbb6,15,6,1,33,2,2,30.0,1,0,1,,0.459,0.0896,0
2026-05-22T03:54:00+00:00,search-svc,2,discovery,eng06,e3eadef1b8,3,4,0,70,3,1,7.0,3,1,1,2.36,0.604,0.1044,0
2026-06-04T07:33:00+00:00,search-svc,2,discovery,eng30,ca74f866cb,7,3,0,92,3,0,56.0,4,0,1,-1.27,0.613,0.1872,0
2026-02-24T15:35:00+00:00,billing-svc,2,payments,eng32,994f3be80a,15,1,0,30,3,2,24.0,4,0,1,7.61,0.476,0.0298,1
2026-04-19T10:32:00+00:00,search-svc,2,discovery,eng16,84b344e75f,10,6,1,118,5,0,18.0,3,0,1,-1.64,0.677,0.2404,0
2026-06-17T12:31:00+00:00,billing-svc,2,payments,eng26,bbff7a3b29,12,2,0,13,2,1,38.0,4,0,1,3.04,0.218,0.0282,0
2026-03-14T20:00:00+00:00,recommendations,1,discovery,eng06,4280375e33,20,5,1,329,6,1,13.0,3,1,1,3.09,0.692,0.0542,0
2026-02-18T11:16:00+00:00,checkout-web,2,storefront,eng29,4aed315035,11,2,0,44,1,3,62.0,4,1,1,-4.27,0.483,0.182,0
2026-06-23T00:04:00+00:00,checkout-web,2,storefront,eng18,5ca5fdfb6e,0,1,0,62,1,3,37.0,2,0,0,2.05,0.46,0.5974,0
2026-01-04T01:59:00+00:00,search-svc,2,discovery,eng34,48f4b56d87,1,6,1,59,2,1,7.0,2,0,0,2.0,0.647,0.5869,1
2026-06-13T01:32:00+00:00,notifications,1,growth,eng33,25e7196040,1,5,1,163,8,2,15.0,1,0,0,1.22,0.432,0.7684,0
2026-02-16T14:40:00+00:00,inventory-svc,2,supply,eng18,5df35a09d7,14,0,0,141,3,1,4.0,4,0,1,-0.13,0.477,0.1907,0
2026-04-28T20:04:00+00:00,recommendations,1,discovery,eng01,ba967a3ac3,20,1,0,23,1,0,6.0,4,1,1,1.09,0.631,0.0164,0
2026-03-25T10:20:00+00:00,inventory-svc,2,supply,eng02,64a24b0eb4,10,2,0,199,5,1,48.0,4,1,1,-2.18,0.476,0.1183,0
2026-03-19T11:39:00+00:00,catalog-api,1,storefront,eng22,16435d1bce,11,3,0,96,3,0,41.0,3,1,1,,0.8,0.0043,0
2026-05-30T08:04:00+00:00,payments-api,3,payments,eng39,a3ab9626c3,8,5,1,35,3,1,2.0,3,1,1,3.07,0.504,0.4768,1
2026-06-19T15:10:00+00:00,catalog-api,1,storefront,eng24,05fa603c24,15,4,0,194,2,1,52.0,4,1,1,3.13,0.665,0.0078,0
2026-06-17T14:11:00+00:00,checkout-web,2,storefront,eng17,3e8d6b0edb,14,2,0,121,1,1,4.0,4,0,1,0.86,0.469,0.1038,0
2026-01-12T19:28:00+00:00,auth-svc,3,identity,eng13,953b17175e,19,0,0,44,1,0,74.0,3,0,1,-0.39,0.598,0.1812,0
2026-06-20T10:24:00+00:00,payments-api,3,payments,eng40,95218ff10f,10,5,1,62,3,2,51.0,1,0,0,-3.78,0.481,0.7422,1
2026-02-23T17:23:00+00:00,billing-svc,2,payments,eng32,f227f05b16,17,0,0,55,3,0,24.0,3,1,1,-1.65,0.375,0.045,0
2026-04-16T05:06:00+00:00,billing-svc,2,payments,eng32,65161cdc5e,5,3,0,63,1,2,9.0,2,1,0,2.74,0.31,0.7128,1
2026-02-19T20:20:00+00:00,catalog-api,1,storefront,eng29,2f28faf175,20,3,0,407,9,0,24.0,3,0,0,1.85,0.796,0.153,0
2026-02-05T13:45:00+00:00,search-svc,2,discovery,eng16,450f426d55,13,3,0,121,2,0,162.0,4,0,1,-0.74,0.628,0.0321,0
2026-03-13T20:36:00+00:00,recommendations,1,discovery,eng21,8761314a5a,20,4,0,182,7,0,48.0,2,1,1,1.15,0.642,0.0218,0
2026-03-19T19:13:00+00:00,auth-svc,3,identity,eng33,015dd5bc91,19,3,0,78,1,0,10.0,2,1,1,1.41,0.431,0.132,0
2026-02-13T02:05:00+00:00,analytics-etl,1,data,eng35,eb8680dab1,2,4,0,76,3,0,27.0,1,0,1,-2.9,0.805,0.1412,0
2026-05-25T09:01:00+00:00,search-svc,2,discovery,eng12,17ad7bc3ca,9,0,0,132,4,1,23.0,2,1,1,2.86,0.639,0.0869,0
2026-01-25T02:30:00+00:00,notifications,1,growth,eng02,f9edfb66f1,2,6,1,11,2,3,0.0,0,0,1,0.89,0.619,0.3255,1
2026-03-08T21:06:00+00:00,catalog-api,1,storefront,eng10,4b47259a9d,21,6,1,50,4,0,16.0,2,1,1,-0.89,0.795,0.0301,0
2026-05-19T05:22:00+00:00,billing-svc,2,payments,eng01,1b15754fc5,5,1,0,26,3,0,,1,0,1,1.63,0.416,0.1335,0
2026-02-21T14:13:00+00:00,recommendations,1,discovery,eng04,812d44c354,14,5,1,180,1,1,70.0,3,1,1,3.39,0.556,0.0126,0
2026-02-03T15:52:00+00:00,analytics-etl,1,data,eng06,c73cbc31cc,15,1,0,224,4,0,33.0,2,0,1,1.35,0.711,0.0201,0
2026-06-13T06:01:00+00:00,billing-svc,2,payments,eng21,9737d6b1ef,6,5,1,380,8,1,47.0,1,1,0,-0.13,0.549,0.808,1
2026-02-03T01:19:00+00:00,recommendations,1,discovery,eng08,815f6825a7,1,1,0,55,2,1,,2,1,0,1.76,0.713,0.1775,0
2026-02-10T12:40:00+00:00,analytics-etl,1,data,eng40,b52fba95f6,12,1,0,342,6,2,62.0,2,1,0,-2.13,0.493,0.1307,0
2026-05-10T01:50:00+00:00,billing-svc,2,payments,eng14,275f623a38,1,6,1,52,2,0,12.0,0,1,0,0.82,0.293,0.7118,1
2026-05-28T12:34:00+00:00,checkout-web,2,storefront,eng26,d2006f673b,12,3,0,447,4,0,18.0,3,1,0,-0.15,0.372,0.1763,0
2026-02-13T04:47:00+00:00,billing-svc,2,payments,eng25,bc160bebcf,4,4,0,43,1,0,50.0,2,1,1,1.81,0.374,0.248,0
2026-01-08T04:45:00+00:00,notifications,1,growth,eng02,46e17ca151,4,3,0,124,1,2,37.0,1,0,1,2.23,0.438,0.2256,0
2026-06-29T06:53:00+00:00,analytics-etl,1,data,eng15,2de3a1937f,6,0,0,100,1,0,,2,1,1,1.63,0.572,0.1411,1
2026-01-12T10:54:00+00:00,catalog-api,1,storefront,eng31,1f8e1ec24e,10,0,0,144,3,0,1.0,2,0,1,-3.3,0.706,0.1214,0
2026-06-12T22:35:00+00:00,search-svc,2,discovery,eng15,d2e6fa5d48,22,4,0,42,2,0,20.0,2,0,1,-4.38,0.545,0.1805,0
2026-02-11T18:29:00+00:00,analytics-etl,1,data,eng37,d427ddfa12,18,2,0,111,3,1,9.0,4,0,1,-1.24,0.368,0.1547,1
2026-01-10T06:34:00+00:00,search-svc,2,discovery,eng13,9cb284dd75,6,5,1,154,1,1,150.0,0,0,1,-4.71,0.562,0.5165,1
2026-04-20T12:52:00+00:00,catalog-api,1,storefront,eng08,98bd55acee,12,0,0,194,5,0,21.0,3,1,1,2.96,0.882,0.0068,0
2026-05-28T09:46:00+00:00,search-svc,2,discovery,eng14,1842602767,9,3,0,76,2,2,45.0,3,0,1,0.68,0.63,0.0745,0
2026-04-12T11:26:00+00:00,auth-svc,3,identity,eng22,dbcfdf5c48,11,6,1,19,1,5,27.0,1,1,1,4.05,0.293,0.309,0
2026-02-09T08:08:00+00:00,payments-api,3,payments,eng21,a8b382af33,8,0,0,51,1,1,114.0,2,1,0,-0.62,0.44,0.4098,1
2026-04-28T18:25:00+00:00,checkout-web,2,storefront,eng33,e692f0ee18,18,1,0,148,9,0,41.0,3,1,0,-0.16,0.456,0.1275,0
2026-05-21T18:32:00+00:00,catalog-api,1,storefront,eng16,933fa3b9a5,18,3,0,160,1,0,35.0,3,0,0,,0.556,0.0648,0
2026-05-03T09:28:00+00:00,analytics-etl,1,data,eng23,e0a1812e94,9,6,1,603,8,0,41.0,3,1,0,-3.95,0.616,0.3851,1
2026-03-10T23:01:00+00:00,checkout-web,2,storefront,eng19,f66ccd46ed,23,1,0,222,3,0,20.0,3,0,1,-0.22,0.396,0.3931,0
2026-03-06T15:02:00+00:00,search-svc,2,discovery,eng09,2da3c31a63,15,4,0,28,1,0,17.0,2,0,1,-4.72,0.644,0.0248,1
